customer_id,total_payments,failure_count,failure_rate,total_amount_failed,risk_score,risk_category
C4058,7,1,0.1429,10.0,0.043,LOW
C0505,23,2,0.087,37.36,0.0415,LOW
C2005,8,1,0.125,4494.2,0.0376,LOW
C4627,8,1,0.125,4467.43,0.0376,LOW
C1740,8,1,0.125,4023.44,0.0376,LOW
C3156,8,1,0.125,3647.81,0.0376,LOW
C1548,8,1,0.125,3388.86,0.0376,LOW
C3944,8,1,0.125,2789.3,0.0376,LOW
C1194,8,1,0.125,2656.18,0.0376,LOW
C4770,8,1,0.125,2171.41,0.0376,LOW
C3417,8,1,0.125,1757.25,0.0376,LOW
C3473,8,1,0.125,1092.77,0.0376,LOW
C1993,8,1,0.125,648.24,0.0376,LOW
C0835,8,1,0.125,310.28,0.0376,LOW
C4063,8,1,0.125,290.03,0.0376,LOW
C2899,8,1,0.125,278.98,0.0376,LOW
C4455,8,1,0.125,274.37,0.0376,LOW
C2472,8,1,0.125,212.14,0.0376,LOW
C3539,8,1,0.125,207.38,0.0376,LOW
C3407,8,1,0.125,199.1,0.0376,LOW
C2168,8,1,0.125,190.83,0.0376,LOW
C2911,8,1,0.125,189.25,0.0376,LOW
C4861,8,1,0.125,187.23,0.0376,LOW
C0132,8,1,0.125,171.07,0.0376,LOW
C0721,8,1,0.125,170.4,0.0376,LOW
C4067,8,1,0.125,164.36,0.0376,LOW
C0295,8,1,0.125,155.1,0.0376,LOW
C1532,8,1,0.125,153.72,0.0376,LOW
C0978,8,1,0.125,149.19,0.0376,LOW
C1813,8,1,0.125,148.46,0.0376,LOW
C0808,8,1,0.125,144.57,0.0376,LOW
C1524,8,1,0.125,144.54,0.0376,LOW
C0788,8,1,0.125,144.0,0.0376,LOW
C3753,8,1,0.125,141.74,0.0376,LOW
C1918,8,1,0.125,140.29,0.0376,LOW
C0462,8,1,0.125,138.69,0.0376,LOW
C4119,8,1,0.125,136.55,0.0376,LOW
C0876,8,1,0.125,126.89,0.0376,LOW
C2688,8,1,0.125,125.1,0.0376,LOW
C3507,8,1,0.125,124.62,0.0376,LOW
C0708,8,1,0.125,121.7,0.0376,LOW
C2183,8,1,0.125,120.6,0.0376,LOW
C3881,8,1,0.125,113.58,0.0376,LOW
C0201,8,1,0.125,112.37,0.0376,LOW
C4092,8,1,0.125,111.79,0.0376,LOW
C2707,8,1,0.125,109.62,0.0376,LOW
C0524,8,1,0.125,107.82,0.0376,LOW
C0413,8,1,0.125,107.42,0.0376,LOW
C4981,8,1,0.125,103.65,0.0376,LOW
C0568,8,1,0.125,98.2,0.0376,LOW
C4318,8,1,0.125,97.5,0.0376,LOW
C4599,8,1,0.125,96.86,0.0376,LOW
C0971,8,1,0.125,96.57,0.0376,LOW
C0831,8,1,0.125,96.0,0.0376,LOW
C2109,8,1,0.125,94.41,0.0376,LOW
C3482,8,1,0.125,93.89,0.0376,LOW
C0839,8,1,0.125,93.69,0.0376,LOW
C0136,8,1,0.125,93.03,0.0376,LOW
C3821,8,1,0.125,93.03,0.0376,LOW
C1018,8,1,0.125,92.46,0.0376,LOW
C0449,8,1,0.125,91.33,0.0376,LOW
C0742,8,1,0.125,90.39,0.0376,LOW
C2366,8,1,0.125,88.71,0.0376,LOW
C4919,8,1,0.125,88.59,0.0376,LOW
C0647,8,1,0.125,87.28,0.0376,LOW
C1976,8,1,0.125,86.76,0.0376,LOW
C0523,8,1,0.125,86.01,0.0376,LOW
C3040,8,1,0.125,85.45,0.0376,LOW
C2409,8,1,0.125,85.05,0.0376,LOW
C2859,8,1,0.125,84.27,0.0376,LOW
C3671,8,1,0.125,83.06,0.0376,LOW
C0487,8,1,0.125,82.05,0.0376,LOW
C4823,8,1,0.125,81.46,0.0376,LOW
C4847,8,1,0.125,80.53,0.0376,LOW
C1862,8,1,0.125,80.26,0.0376,LOW
C0684,8,1,0.125,79.7,0.0376,LOW
C4417,8,1,0.125,79.31,0.0376,LOW
C2989,8,1,0.125,79.2,0.0376,LOW
C2298,8,1,0.125,77.87,0.0376,LOW
C1519,8,1,0.125,76.76,0.0376,LOW
C3748,8,1,0.125,74.53,0.0376,LOW
C4387,8,1,0.125,74.19,0.0376,LOW
C1365,8,1,0.125,73.3,0.0376,LOW
C3433,8,1,0.125,72.5,0.0376,LOW
C3964,8,1,0.125,70.04,0.0376,LOW
C2855,8,1,0.125,69.81,0.0376,LOW
C0534,8,1,0.125,69.51,0.0376,LOW
C2545,8,1,0.125,69.3,0.0376,LOW
C4516,8,1,0.125,68.89,0.0376,LOW
C3138,8,1,0.125,68.59,0.0376,LOW
C1243,8,1,0.125,68.3,0.0376,LOW
C0807,8,1,0.125,67.84,0.0376,LOW
C0836,8,1,0.125,67.49,0.0376,LOW
C2702,8,1,0.125,67.28,0.0376,LOW
C3043,8,1,0.125,65.78,0.0376,LOW
C1340,8,1,0.125,63.96,0.0376,LOW
C3977,8,1,0.125,62.82,0.0376,LOW
C0622,8,1,0.125,62.81,0.0376,LOW
C4634,8,1,0.125,61.93,0.0376,LOW
C4019,8,1,0.125,61.03,0.0376,LOW
C3574,8,1,0.125,59.52,0.0376,LOW
C4124,8,1,0.125,59.48,0.0376,LOW
C0169,8,1,0.125,58.04,0.0376,LOW
C4982,8,1,0.125,58.04,0.0376,LOW
C4325,8,1,0.125,57.97,0.0376,LOW
C3545,8,1,0.125,57.17,0.0376,LOW
C0282,8,1,0.125,54.59,0.0376,LOW
C0762,8,1,0.125,52.94,0.0376,LOW
C3962,8,1,0.125,52.91,0.0376,LOW
C2491,8,1,0.125,52.62,0.0376,LOW
C1148,8,1,0.125,52.58,0.0376,LOW
C0763,8,1,0.125,52.45,0.0376,LOW
C0790,8,1,0.125,52.17,0.0376,LOW
C4740,8,1,0.125,52.12,0.0376,LOW
C0121,8,1,0.125,51.85,0.0376,LOW
C0351,8,1,0.125,51.62,0.0376,LOW
C3773,8,1,0.125,51.19,0.0376,LOW
C3682,8,1,0.125,49.82,0.0376,LOW
C0469,8,1,0.125,49.65,0.0376,LOW
C1660,8,1,0.125,49.34,0.0376,LOW
C1432,8,1,0.125,48.38,0.0376,LOW
C0829,8,1,0.125,48.21,0.0376,LOW
C0732,8,1,0.125,47.79,0.0376,LOW
C2524,8,1,0.125,46.72,0.0376,LOW
C4727,8,1,0.125,46.45,0.0376,LOW
C4556,8,1,0.125,46.28,0.0376,LOW
C2294,8,1,0.125,45.69,0.0376,LOW
C3824,8,1,0.125,45.27,0.0376,LOW
C4178,8,1,0.125,44.95,0.0376,LOW
C4163,8,1,0.125,44.88,0.0376,LOW
C4315,8,1,0.125,44.77,0.0376,LOW
C4964,8,1,0.125,44.42,0.0376,LOW
C0669,8,1,0.125,44.2,0.0376,LOW
C2645,8,1,0.125,43.65,0.0376,LOW
C4070,8,1,0.125,43.61,0.0376,LOW
C3254,8,1,0.125,40.65,0.0376,LOW
C2423,8,1,0.125,40.54,0.0376,LOW
C2338,8,1,0.125,40.51,0.0376,LOW
C0104,8,1,0.125,40.23,0.0376,LOW
C1935,8,1,0.125,39.67,0.0376,LOW
C0087,8,1,0.125,39.33,0.0376,LOW
C2953,8,1,0.125,38.51,0.0376,LOW
C3863,8,1,0.125,38.46,0.0376,LOW
C1785,8,1,0.125,38.39,0.0376,LOW
C4983,8,1,0.125,38.18,0.0376,LOW
C1959,8,1,0.125,37.97,0.0376,LOW
C4287,8,1,0.125,37.33,0.0376,LOW
C3787,8,1,0.125,37.04,0.0376,LOW
C1995,8,1,0.125,36.43,0.0376,LOW
C0155,8,1,0.125,36.4,0.0376,LOW
C0584,8,1,0.125,36.24,0.0376,LOW
C0945,8,1,0.125,36.11,0.0376,LOW
C0442,8,1,0.125,36.1,0.0376,LOW
C1683,8,1,0.125,35.72,0.0376,LOW
C0641,8,1,0.125,35.32,0.0376,LOW
C3376,8,1,0.125,34.85,0.0376,LOW
C4339,8,1,0.125,34.76,0.0376,LOW
C1296,8,1,0.125,34.02,0.0376,LOW
C1032,8,1,0.125,33.18,0.0376,LOW
C1161,8,1,0.125,33.17,0.0376,LOW
C0850,8,1,0.125,33.11,0.0376,LOW
C0803,8,1,0.125,32.98,0.0376,LOW
C0393,8,1,0.125,32.88,0.0376,LOW
C4349,8,1,0.125,32.85,0.0376,LOW
C2841,8,1,0.125,32.82,0.0376,LOW
C2578,8,1,0.125,32.11,0.0376,LOW
C3401,8,1,0.125,31.61,0.0376,LOW
C2483,8,1,0.125,31.29,0.0376,LOW
C2538,8,1,0.125,31.21,0.0376,LOW
C0477,8,1,0.125,31.05,0.0376,LOW
C2001,8,1,0.125,30.61,0.0376,LOW
C0869,8,1,0.125,30.6,0.0376,LOW
C1861,8,1,0.125,30.26,0.0376,LOW
C2408,8,1,0.125,29.72,0.0376,LOW
C0490,8,1,0.125,29.57,0.0376,LOW
C0545,8,1,0.125,29.51,0.0376,LOW
C2070,8,1,0.125,29.34,0.0376,LOW
C3581,8,1,0.125,29.3,0.0376,LOW
C1916,8,1,0.125,29.26,0.0376,LOW
C1098,8,1,0.125,28.92,0.0376,LOW
C0858,8,1,0.125,28.81,0.0376,LOW
C2347,8,1,0.125,28.41,0.0376,LOW
C2631,8,1,0.125,27.83,0.0376,LOW
C0728,8,1,0.125,27.3,0.0376,LOW
C1448,8,1,0.125,27.26,0.0376,LOW
C3290,8,1,0.125,27.14,0.0376,LOW
C0425,8,1,0.125,26.86,0.0376,LOW
C0183,8,1,0.125,26.82,0.0376,LOW
C1620,8,1,0.125,26.77,0.0376,LOW
C4088,8,1,0.125,26.68,0.0376,LOW
C3732,8,1,0.125,26.56,0.0376,LOW
C4960,8,1,0.125,26.5,0.0376,LOW
C1783,8,1,0.125,26.36,0.0376,LOW
C1616,8,1,0.125,26.07,0.0376,LOW
C1543,8,1,0.125,26.01,0.0376,LOW
C0924,8,1,0.125,25.4,0.0376,LOW
C3857,8,1,0.125,24.76,0.0376,LOW
C0872,8,1,0.125,24.7,0.0376,LOW
C3996,8,1,0.125,24.27,0.0376,LOW
C0587,8,1,0.125,24.09,0.0376,LOW
C0812,8,1,0.125,24.02,0.0376,LOW
C1547,8,1,0.125,23.44,0.0376,LOW
C3720,8,1,0.125,22.94,0.0376,LOW
C0160,8,1,0.125,22.75,0.0376,LOW
C1406,8,1,0.125,22.64,0.0376,LOW
C2668,8,1,0.125,22.26,0.0376,LOW
C3447,8,1,0.125,22.14,0.0376,LOW
C4632,8,1,0.125,21.62,0.0376,LOW
C4921,8,1,0.125,21.13,0.0376,LOW
C2598,8,1,0.125,20.97,0.0376,LOW
C1157,8,1,0.125,20.64,0.0376,LOW
C2939,8,1,0.125,20.64,0.0376,LOW
C0440,8,1,0.125,20.5,0.0376,LOW
C2693,8,1,0.125,20.25,0.0376,LOW
C4680,8,1,0.125,19.86,0.0376,LOW
C0719,8,1,0.125,18.7,0.0376,LOW
C2014,8,1,0.125,17.67,0.0376,LOW
C3898,8,1,0.125,17.43,0.0376,LOW
C0501,8,1,0.125,17.25,0.0376,LOW
C1974,8,1,0.125,17.13,0.0376,LOW
C0623,8,1,0.125,16.95,0.0376,LOW
C4989,8,1,0.125,16.55,0.0376,LOW
C4659,8,1,0.125,16.27,0.0376,LOW
C4445,8,1,0.125,16.04,0.0376,LOW
C4752,8,1,0.125,15.48,0.0376,LOW
C4661,8,1,0.125,15.08,0.0376,LOW
C1257,8,1,0.125,14.26,0.0376,LOW
C3804,8,1,0.125,14.1,0.0376,LOW
C2880,8,1,0.125,13.94,0.0376,LOW
C1168,8,1,0.125,13.61,0.0376,LOW
C1964,8,1,0.125,13.49,0.0376,LOW
C1778,8,1,0.125,13.24,0.0376,LOW
C3549,8,1,0.125,13.14,0.0376,LOW
C4113,8,1,0.125,12.87,0.0376,LOW
C1115,8,1,0.125,12.68,0.0376,LOW
C2146,8,1,0.125,12.33,0.0376,LOW
C1827,8,1,0.125,12.09,0.0376,LOW
C3715,8,1,0.125,10.53,0.0376,LOW
C4066,8,1,0.125,10.5,0.0376,LOW
C3540,8,1,0.125,10.43,0.0376,LOW
C1144,8,1,0.125,10.0,0.0376,LOW
C1232,8,1,0.125,10.0,0.0376,LOW
C3332,8,1,0.125,10.0,0.0376,LOW
C3569,8,1,0.125,10.0,0.0376,LOW
C3145,9,1,0.1111,4551.16,0.0334,LOW
C4384,9,1,0.1111,4520.14,0.0334,LOW
C3277,9,1,0.1111,3235.24,0.0334,LOW
C3024,9,1,0.1111,3037.32,0.0334,LOW
C2877,9,1,0.1111,2489.42,0.0334,LOW
C4348,9,1,0.1111,1929.53,0.0334,LOW
C2628,9,1,0.1111,1172.02,0.0334,LOW
C4558,9,1,0.1111,379.8,0.0334,LOW
C0330,9,1,0.1111,219.89,0.0334,LOW
C1341,9,1,0.1111,208.22,0.0334,LOW
C4819,9,1,0.1111,189.88,0.0334,LOW
C1177,9,1,0.1111,188.86,0.0334,LOW
C3684,9,1,0.1111,178.49,0.0334,LOW
C4151,9,1,0.1111,164.87,0.0334,LOW
C3268,9,1,0.1111,157.49,0.0334,LOW
C0235,9,1,0.1111,151.35,0.0334,LOW
C0185,9,1,0.1111,148.41,0.0334,LOW
C4110,9,1,0.1111,147.14,0.0334,LOW
C2162,9,1,0.1111,146.81,0.0334,LOW
C0752,9,1,0.1111,146.0,0.0334,LOW
C4215,9,1,0.1111,142.59,0.0334,LOW
C1799,9,1,0.1111,142.39,0.0334,LOW
C4917,9,1,0.1111,140.47,0.0334,LOW
C3366,9,1,0.1111,129.83,0.0334,LOW
C1476,9,1,0.1111,126.08,0.0334,LOW
C0008,9,1,0.1111,124.76,0.0334,LOW
C4617,9,1,0.1111,122.79,0.0334,LOW
C4382,9,1,0.1111,122.51,0.0334,LOW
C3002,9,1,0.1111,117.59,0.0334,LOW
C3854,9,1,0.1111,116.88,0.0334,LOW
C3675,9,1,0.1111,115.56,0.0334,LOW
C2024,9,1,0.1111,112.83,0.0334,LOW
C0657,9,1,0.1111,112.23,0.0334,LOW
C4368,9,1,0.1111,110.02,0.0334,LOW
C2905,9,1,0.1111,108.2,0.0334,LOW
C3141,9,1,0.1111,100.64,0.0334,LOW
C0002,9,1,0.1111,98.89,0.0334,LOW
C4628,9,1,0.1111,98.77,0.0334,LOW
C0496,9,1,0.1111,98.56,0.0334,LOW
C2270,9,1,0.1111,98.55,0.0334,LOW
C4122,9,1,0.1111,96.35,0.0334,LOW
C0394,9,1,0.1111,95.33,0.0334,LOW
C0412,9,1,0.1111,92.94,0.0334,LOW
C3781,9,1,0.1111,90.7,0.0334,LOW
C4764,9,1,0.1111,90.07,0.0334,LOW
C0911,9,1,0.1111,89.46,0.0334,LOW
C4191,9,1,0.1111,86.94,0.0334,LOW
C1801,9,1,0.1111,82.96,0.0334,LOW
C4173,9,1,0.1111,82.75,0.0334,LOW
C0793,9,1,0.1111,80.1,0.0334,LOW
C3081,9,1,0.1111,80.0,0.0334,LOW
C4169,9,1,0.1111,78.99,0.0334,LOW
C4889,9,1,0.1111,78.64,0.0334,LOW
C1847,9,1,0.1111,78.11,0.0334,LOW
C4928,9,1,0.1111,77.64,0.0334,LOW
C4640,9,1,0.1111,76.52,0.0334,LOW
C4276,9,1,0.1111,74.43,0.0334,LOW
C2544,9,1,0.1111,72.23,0.0334,LOW
C4313,9,1,0.1111,71.75,0.0334,LOW
C1492,9,1,0.1111,71.18,0.0334,LOW
C2305,9,1,0.1111,70.42,0.0334,LOW
C0362,9,1,0.1111,69.46,0.0334,LOW
C3124,9,1,0.1111,68.62,0.0334,LOW
C0631,9,1,0.1111,68.06,0.0334,LOW
C0593,9,1,0.1111,68.02,0.0334,LOW
C0666,9,1,0.1111,67.66,0.0334,LOW
C2600,9,1,0.1111,66.2,0.0334,LOW
C3133,9,1,0.1111,65.78,0.0334,LOW
C1514,9,1,0.1111,64.89,0.0334,LOW
C1307,9,1,0.1111,64.55,0.0334,LOW
C0927,9,1,0.1111,63.72,0.0334,LOW
C3621,9,1,0.1111,62.99,0.0334,LOW
C3721,9,1,0.1111,62.16,0.0334,LOW
C4162,9,1,0.1111,62.01,0.0334,LOW
C1289,9,1,0.1111,61.79,0.0334,LOW
C2772,9,1,0.1111,59.15,0.0334,LOW
C2751,9,1,0.1111,58.81,0.0334,LOW
C1276,9,1,0.1111,58.22,0.0334,LOW
C3115,9,1,0.1111,58.19,0.0334,LOW
C3653,9,1,0.1111,58.17,0.0334,LOW
C4295,9,1,0.1111,57.75,0.0334,LOW
C0134,9,1,0.1111,57.45,0.0334,LOW
C3610,9,1,0.1111,56.18,0.0334,LOW
C0785,9,1,0.1111,55.72,0.0334,LOW
C0832,9,1,0.1111,55.67,0.0334,LOW
C2362,9,1,0.1111,55.6,0.0334,LOW
C1292,9,1,0.1111,55.54,0.0334,LOW
C2670,9,1,0.1111,54.42,0.0334,LOW
C2722,9,1,0.1111,54.38,0.0334,LOW
C3704,9,1,0.1111,53.43,0.0334,LOW
C0656,9,1,0.1111,52.79,0.0334,LOW
C0014,9,1,0.1111,52.4,0.0334,LOW
C1754,9,1,0.1111,52.17,0.0334,LOW
C2062,9,1,0.1111,51.4,0.0334,LOW
C2015,9,1,0.1111,50.99,0.0334,LOW
C0108,9,1,0.1111,50.94,0.0334,LOW
C0870,9,1,0.1111,50.88,0.0334,LOW
C0285,9,1,0.1111,50.2,0.0334,LOW
C2963,9,1,0.1111,49.28,0.0334,LOW
C2136,9,1,0.1111,49.09,0.0334,LOW
C4144,9,1,0.1111,48.77,0.0334,LOW
C3895,9,1,0.1111,48.23,0.0334,LOW
C1126,9,1,0.1111,48.17,0.0334,LOW
C0677,9,1,0.1111,47.79,0.0334,LOW
C1580,9,1,0.1111,47.67,0.0334,LOW
C1204,9,1,0.1111,47.59,0.0334,LOW
C0482,9,1,0.1111,45.76,0.0334,LOW
C0420,9,1,0.1111,45.67,0.0334,LOW
C0242,9,1,0.1111,45.55,0.0334,LOW
C3660,9,1,0.1111,45.42,0.0334,LOW
C1490,9,1,0.1111,45.25,0.0334,LOW
C1526,9,1,0.1111,44.88,0.0334,LOW
C0874,9,1,0.1111,44.75,0.0334,LOW
C3764,9,1,0.1111,43.37,0.0334,LOW
C4179,9,1,0.1111,42.87,0.0334,LOW
C0570,9,1,0.1111,42.53,0.0334,LOW
C1013,9,1,0.1111,42.22,0.0334,LOW
C3717,9,1,0.1111,42.01,0.0334,LOW
C0115,9,1,0.1111,41.74,0.0334,LOW
C4468,9,1,0.1111,41.69,0.0334,LOW
C1513,9,1,0.1111,41.41,0.0334,LOW
C3554,9,1,0.1111,41.27,0.0334,LOW
C4687,9,1,0.1111,40.0,0.0334,LOW
C3116,9,1,0.1111,39.94,0.0334,LOW
C2908,9,1,0.1111,39.61,0.0334,LOW
C2591,9,1,0.1111,39.34,0.0334,LOW
C2303,9,1,0.1111,39.3,0.0334,LOW
C2863,9,1,0.1111,38.42,0.0334,LOW
C3622,9,1,0.1111,38.39,0.0334,LOW
C0750,9,1,0.1111,38.01,0.0334,LOW
C1011,9,1,0.1111,37.68,0.0334,LOW
C0168,9,1,0.1111,37.64,0.0334,LOW
C1781,9,1,0.1111,36.81,0.0334,LOW
C1884,9,1,0.1111,36.64,0.0334,LOW
C4682,9,1,0.1111,36.01,0.0334,LOW
C4456,9,1,0.1111,35.78,0.0334,LOW
C2718,9,1,0.1111,35.69,0.0334,LOW
C0247,9,1,0.1111,34.95,0.0334,LOW
C2527,9,1,0.1111,34.06,0.0334,LOW
C0663,9,1,0.1111,33.89,0.0334,LOW
C4883,9,1,0.1111,33.42,0.0334,LOW
C3658,9,1,0.1111,33.15,0.0334,LOW
C2666,9,1,0.1111,33.13,0.0334,LOW
C3410,9,1,0.1111,32.95,0.0334,LOW
C1191,9,1,0.1111,32.68,0.0334,LOW
C3796,9,1,0.1111,32.33,0.0334,LOW
C2857,9,1,0.1111,32.29,0.0334,LOW
C1434,9,1,0.1111,31.95,0.0334,LOW
C2300,9,1,0.1111,31.84,0.0334,LOW
C3526,9,1,0.1111,31.81,0.0334,LOW
C2207,9,1,0.1111,31.67,0.0334,LOW
C0987,9,1,0.1111,31.43,0.0334,LOW
C2500,9,1,0.1111,31.3,0.0334,LOW
C0003,9,1,0.1111,31.14,0.0334,LOW
C3869,9,1,0.1111,30.79,0.0334,LOW
C4625,9,1,0.1111,30.51,0.0334,LOW
C0645,9,1,0.1111,30.4,0.0334,LOW
C1882,9,1,0.1111,30.19,0.0334,LOW
C4014,9,1,0.1111,30.02,0.0334,LOW
C0877,9,1,0.1111,29.78,0.0334,LOW
C0436,9,1,0.1111,29.72,0.0334,LOW
C0818,9,1,0.1111,29.63,0.0334,LOW
C0056,9,1,0.1111,29.31,0.0334,LOW
C1425,9,1,0.1111,29.27,0.0334,LOW
C1815,9,1,0.1111,29.05,0.0334,LOW
C3425,9,1,0.1111,28.32,0.0334,LOW
C3334,9,1,0.1111,28.29,0.0334,LOW
C4431,9,1,0.1111,28.29,0.0334,LOW
C4120,9,1,0.1111,27.41,0.0334,LOW
C4602,9,1,0.1111,27.25,0.0334,LOW
C1200,9,1,0.1111,26.74,0.0334,LOW
C1196,9,1,0.1111,26.08,0.0334,LOW
C3553,9,1,0.1111,25.62,0.0334,LOW
C1010,9,1,0.1111,24.9,0.0334,LOW
C1342,9,1,0.1111,24.83,0.0334,LOW
C4217,9,1,0.1111,24.79,0.0334,LOW
C3499,9,1,0.1111,24.73,0.0334,LOW
C4761,9,1,0.1111,24.73,0.0334,LOW
C4976,9,1,0.1111,24.52,0.0334,LOW
C2295,9,1,0.1111,23.64,0.0334,LOW
C1554,9,1,0.1111,23.41,0.0334,LOW
C4533,9,1,0.1111,23.08,0.0334,LOW
C4223,9,1,0.1111,22.99,0.0334,LOW
C3183,9,1,0.1111,22.86,0.0334,LOW
C2266,9,1,0.1111,22.77,0.0334,LOW
C0405,9,1,0.1111,22.67,0.0334,LOW
C1238,9,1,0.1111,22.24,0.0334,LOW
C1810,9,1,0.1111,21.85,0.0334,LOW
C3431,9,1,0.1111,21.36,0.0334,LOW
C3409,9,1,0.1111,21.29,0.0334,LOW
C0662,9,1,0.1111,20.98,0.0334,LOW
C1102,9,1,0.1111,20.8,0.0334,LOW
C0380,9,1,0.1111,20.76,0.0334,LOW
C1842,9,1,0.1111,20.74,0.0334,LOW
C0302,9,1,0.1111,20.65,0.0334,LOW
C0936,9,1,0.1111,20.63,0.0334,LOW
C3242,9,1,0.1111,20.59,0.0334,LOW
C3217,9,1,0.1111,20.29,0.0334,LOW
C1734,9,1,0.1111,20.07,0.0334,LOW
C2137,9,1,0.1111,20.02,0.0334,LOW
C1919,9,1,0.1111,19.88,0.0334,LOW
C0609,9,1,0.1111,19.79,0.0334,LOW
C3623,9,1,0.1111,19.54,0.0334,LOW
C1433,9,1,0.1111,19.5,0.0334,LOW
C3911,9,1,0.1111,19.46,0.0334,LOW
C4915,9,1,0.1111,18.96,0.0334,LOW
C4007,9,1,0.1111,18.56,0.0334,LOW
C1313,9,1,0.1111,18.34,0.0334,LOW
C3746,9,1,0.1111,18.23,0.0334,LOW
C1373,9,1,0.1111,17.97,0.0334,LOW
C0751,9,1,0.1111,17.87,0.0334,LOW
C4483,9,1,0.1111,17.74,0.0334,LOW
C0556,9,1,0.1111,17.59,0.0334,LOW
C0513,9,1,0.1111,17.55,0.0334,LOW
C1370,9,1,0.1111,17.53,0.0334,LOW
C0804,9,1,0.1111,17.32,0.0334,LOW
C2861,9,1,0.1111,17.16,0.0334,LOW
C1039,9,1,0.1111,16.93,0.0334,LOW
C1968,9,1,0.1111,16.85,0.0334,LOW
C3314,9,1,0.1111,16.47,0.0334,LOW
C2061,9,1,0.1111,16.3,0.0334,LOW
C1044,9,1,0.1111,16.24,0.0334,LOW
C2606,9,1,0.1111,14.59,0.0334,LOW
C2766,9,1,0.1111,14.44,0.0334,LOW
C4457,9,1,0.1111,14.11,0.0334,LOW
C1074,9,1,0.1111,13.97,0.0334,LOW
C3375,9,1,0.1111,13.96,0.0334,LOW
C4543,9,1,0.1111,13.67,0.0334,LOW
C4425,9,1,0.1111,13.28,0.0334,LOW
C1305,9,1,0.1111,12.77,0.0334,LOW
C0693,9,1,0.1111,12.29,0.0334,LOW
C1529,9,1,0.1111,11.97,0.0334,LOW
C4756,9,1,0.1111,11.2,0.0334,LOW
C1255,9,1,0.1111,10.36,0.0334,LOW
C0021,9,1,0.1111,10.0,0.0334,LOW
C0120,9,1,0.1111,10.0,0.0334,LOW
C1261,9,1,0.1111,10.0,0.0334,LOW
C1714,9,1,0.1111,10.0,0.0334,LOW
C2017,9,1,0.1111,10.0,0.0334,LOW
C2579,9,1,0.1111,10.0,0.0334,LOW
C2988,9,1,0.1111,10.0,0.0334,LOW
C3813,9,1,0.1111,10.0,0.0334,LOW
C4304,9,1,0.1111,10.0,0.0334,LOW
C4737,9,1,0.1111,10.0,0.0334,LOW
C1747,10,1,0.1,4556.51,0.0301,LOW
C1803,10,1,0.1,3998.38,0.0301,LOW
C3925,10,1,0.1,2385.57,0.0301,LOW
C0371,10,1,0.1,1196.81,0.0301,LOW
C4535,10,1,0.1,967.24,0.0301,LOW
C1188,10,1,0.1,295.94,0.0301,LOW
C3077,10,1,0.1,261.77,0.0301,LOW
C0557,10,1,0.1,223.5,0.0301,LOW
C3570,10,1,0.1,221.22,0.0301,LOW
C2330,10,1,0.1,220.88,0.0301,LOW
C3029,10,1,0.1,196.27,0.0301,LOW
C1217,10,1,0.1,189.63,0.0301,LOW
C1145,10,1,0.1,187.64,0.0301,LOW
C2786,10,1,0.1,174.74,0.0301,LOW
C3577,10,1,0.1,165.18,0.0301,LOW
C2819,10,1,0.1,158.64,0.0301,LOW
C4326,10,1,0.1,158.15,0.0301,LOW
C3871,10,1,0.1,149.81,0.0301,LOW
C1159,10,1,0.1,145.06,0.0301,LOW
C4672,10,1,0.1,140.8,0.0301,LOW
C4458,10,1,0.1,135.03,0.0301,LOW
C0379,10,1,0.1,128.59,0.0301,LOW
C1469,10,1,0.1,128.59,0.0301,LOW
C0207,10,1,0.1,123.17,0.0301,LOW
C3154,10,1,0.1,121.77,0.0301,LOW
C1542,10,1,0.1,121.19,0.0301,LOW
C3301,10,1,0.1,117.09,0.0301,LOW
C3261,10,1,0.1,112.94,0.0301,LOW
C4858,10,1,0.1,111.42,0.0301,LOW
C4404,10,1,0.1,110.42,0.0301,LOW
C3616,10,1,0.1,102.31,0.0301,LOW
C2510,10,1,0.1,101.63,0.0301,LOW
C3503,10,1,0.1,99.49,0.0301,LOW
C4725,10,1,0.1,97.91,0.0301,LOW
C2355,10,1,0.1,94.47,0.0301,LOW
C1641,10,1,0.1,92.59,0.0301,LOW
C1398,10,1,0.1,89.53,0.0301,LOW
C1465,10,1,0.1,88.39,0.0301,LOW
C1933,10,1,0.1,87.78,0.0301,LOW
C1229,10,1,0.1,87.2,0.0301,LOW
C0730,10,1,0.1,84.97,0.0301,LOW
C4503,10,1,0.1,84.32,0.0301,LOW
C2978,10,1,0.1,83.66,0.0301,LOW
C1003,10,1,0.1,82.27,0.0301,LOW
C0099,10,1,0.1,81.47,0.0301,LOW
C0011,10,1,0.1,80.99,0.0301,LOW
C0076,10,1,0.1,80.07,0.0301,LOW
C4118,10,1,0.1,79.09,0.0301,LOW
C2929,10,1,0.1,78.55,0.0301,LOW
C2190,10,1,0.1,77.42,0.0301,LOW
C4610,10,1,0.1,77.13,0.0301,LOW
C0303,10,1,0.1,76.36,0.0301,LOW
C2725,10,1,0.1,75.98,0.0301,LOW
C2498,10,1,0.1,75.17,0.0301,LOW
C4608,10,1,0.1,73.71,0.0301,LOW
C4351,10,1,0.1,72.6,0.0301,LOW
C2849,10,1,0.1,72.15,0.0301,LOW
C0529,10,1,0.1,70.46,0.0301,LOW
C0044,10,1,0.1,70.36,0.0301,LOW
